32-4-5-28 τῇ
32-4-5-29 πόλει.
32-4-6-1 Καὶ
32-4-6-2 προσέταξεν
32-4-6-3 Κύριος
32-4-6-4 ὁ
32-4-6-5 θεὸς
32-4-6-6 κολοκύντῃ,
32-4-6-7 καὶ
32-4-6-8 ἀνέβη
32-4-6-9 ὑπὲρ
32-4-6-10 κεφαλῆς
32-4-6-11 Ἰωνᾶ
32-4-6-12 τοῦ
32-4-6-13 εἶναι
32-4-6-14 σκιὰν
32-4-6-15 ὑπεράνω
32-4-6-16 τῆς
32-4-6-17 κεφαλῆς
32-4-6-18 αὐτοῦ,
32-4-6-19 τοῦ
32-4-6-20 σκιάζειν
32-4-6-21 αὐτῷ
32-4-6-22 ἀπὸ
32-4-6-23 τῶν
32-4-6-24 κακῶν
32-4-6-25 αὐτοῦ·
32-4-6-26 καὶ
32-4-6-27 ἐχάρη
32-4-6-28 Ἰωνᾶς
32-4-6-29 ἐπὶ
32-4-6-30 τῇ
32-4-6-31 κολοκύντῃ
32-4-6-32 χαρὰν
32-4-6-33 μεγάλην.
32-4-7-1 Καὶ
32-4-7-2 προσέταξεν
32-4-7-3 Κύριος
32-4-7-4 ὁ
32-4-7-5 θεὸς
32-4-7-6 σκώληκι
32-4-7-7 ἑωθινῇ
32-4-7-8 τῇ
32-4-7-9 ἐπαύριον,
32-4-7-10 καὶ
32-4-7-11 ἐπάταξεν
32-4-7-12 τὴν
32-4-7-13 κολόκυνταν,
32-4-7-14 καὶ
32-4-7-15 ἀπεξηράνθη.
32-4-8-1 Καὶ
32-4-8-2 ἐγένετο
32-4-8-3 ἅμα
32-4-8-4 τῷ
32-4-8-5 ἀνατεῖλαι
32-4-8-6 τὸν
32-4-8-7 ἥλιον,
32-4-8-8 καὶ
32-4-8-9 προσέταξεν
32-4-8-10 Κύριος
32-4-8-11 ὁ
32-4-8-12 θεὸς
32-4-8-13 πνεύματι
32-4-8-14 καύσωνος
32-4-8-15 συγκαίοντι,
32-4-8-16 καὶ
32-4-8-17 ἐπάταξεν
32-4-8-18 ὁ
32-4-8-19 ἥλιος
32-4-8-20 ἐπὶ
32-4-8-21 τὴν
32-4-8-22 κεφαλὴν
32-4-8-23 Ἰωνᾶ·
32-4-8-24 καὶ
32-4-8-25 ὠλιγοψύχησεν,
32-4-8-26 καὶ
32-4-8-27 ἀπελέγετο
32-4-8-28 τὴν
32-4-8-29 ψυχὴν
32-4-8-30 αὐτοῦ,
32-4-8-31 καὶ
32-4-8-32 εἶπεν·
32-4-8-33 καλόν
32-4-8-34 μοι
32-4-8-35 τὸ
32-4-8-36 ἀποθανεῖν
32-4-8-37 με
32-4-8-38 ἢ
32-4-8-39 ζῇν.
32-4-9-1 Καὶ
32-4-9-2 εἶπεν
32-4-9-3 Κύριος
32-4-9-4 ὁ
32-4-9-5 θεὸς
32-4-9-6 πρὸς
32-4-9-7 Ἰωνᾶν·
32-4-9-8 εἰ
32-4-9-9 σφόδρα
32-4-9-10 λελύπησαι
32-4-9-11 σὺ
32-4-9-12 ἐπὶ
32-4-9-13 τῇ
32-4-9-14 κολοκύντῃ;
32-4-9-15 Καὶ
32-4-9-16 εἶπεν·
32-4-9-17 Σφόδρα
32-4-9-18 λελύπημαι
32-4-9-19 ἐγὼ
32-4-9-20 ἕως
32-4-9-21 θανάτου.
32-4-10-1 Καὶ
32-4-10-2 εἶπεν
32-4-10-3 Κύριος·
32-4-10-4 σὺ
32-4-10-5 ἐφείσω
32-4-10-6 ὑπὲρ
32-4-10-7 τῆς
32-4-10-8 κολοκύντης,
32-4-10-9 ὑπὲρ
32-4-10-10 ἧς
32-4-10-11 οὐκ
32-4-10-12 ἐκακοπάθησας
32-4-10-13 ἐπ’
32-4-10-14 αὐτῆς,
32-4-10-15 καὶ
32-4-10-16 οὐκ
32-4-10-17 ἐξέθρεψας
32-4-10-18 αὐτήν,
32-4-10-19 ἣ
32-4-10-20 ὑπὸ
32-4-10-21 νύκτα
32-4-10-22 ἐγενήθη,
32-4-10-23 καὶ
32-4-10-24 ὑπὸ
32-4-10-25 νύκτα
32-4-10-26 ἀπώλετο·
32-4-11-1 ἐγὼ
32-4-11-2 δὲ
32-4-11-3 οὐ
32-4-11-4 φείσομαι
32-4-11-5 ὑπὲρ
32-4-11-6 Νινευὴ
32-4-11-7 τῆς
32-4-11-8 πόλεως,
32-4-11-9 ἐν
32-4-11-10 ᾗ
32-4-11-11 κατοικοῦσιν
32-4-11-12 πλείους
32-4-11-13 ἢ
32-4-11-14 δώδεκα
32-4-11-15 μυριάδες
32-4-11-16 ἀνθρώπων,
32-4-11-17 οἵτινες
32-4-11-18 οὐκ
32-4-11-19 ἔγνωσαν
32-4-11-20 δεξιὰν
32-4-11-21 αὐτῶν
32-4-11-22 οὐδὲ
32-4-11-23 ἀριστερὰν
32-4-11-24 αὐτῶν,
32-4-11-25 καὶ
32-4-11-26 κτήνη
32-4-11-27 πολλά;
32-ΙΩΝΑΣ--1 προφήτης
32-ΙΩΝΑΣ--2 ς´
