08-2-15-7 Βοὸζ
08-2-15-8 τοῖς
08-2-15-9 παιδαρίοις
08-2-15-10 αὐτοῦ,
08-2-15-11 λέγων·
08-2-15-12 καί
08-2-15-13 γε
08-2-15-14 ἀνὰμέσον
08-2-15-15 τῶν
08-2-15-16 δραγμάτων
08-2-15-17 συλλεγέτω,
08-2-15-18 καὶ
08-2-15-19 μὴ
08-2-15-20 καταισχύνητε
08-2-15-21 αὐτήν·
08-2-16-1 καὶ
08-2-16-2 βαστάζοντες
08-2-16-3 βαστάξατε
08-2-16-4 αὐτὴν,
08-2-16-5 καί
08-2-16-6 γε
08-2-16-7 παραβάλλοντες
08-2-16-8 παραβαλεῖτε
08-2-16-9 αὐτῇ
08-2-16-10 ἐκ
08-2-16-11 τῶν
08-2-16-12 βεβουνισμένων,
08-2-16-13 καὶ
08-2-16-14 ἄφετε,
08-2-16-15 καὶ
08-2-16-16 συλλέξει,
08-2-16-17 καὶ
08-2-16-18 οὐκ
08-2-16-19 ἐπιτιμήσετε
08-2-16-20 αὐτῇ.
08-2-17-1 Καὶ
08-2-17-2 συνέλεξεν
08-2-17-3 ἐν
08-2-17-4 τῷ
08-2-17-5 ἀγρῷ
08-2-17-6 ἕως
08-2-17-7 ἑσπέρας·
08-2-17-8 καὶ
08-2-17-9 ἐράβδισεν
08-2-17-10 ἃ
08-2-17-11 συνέλεξεν,
08-2-17-12 καὶ
08-2-17-13 ἐγενήθη
08-2-17-14 ὡς
08-2-17-15 οἰφὶ
08-2-17-16 κριθῶν.
08-2-18-1 Καὶ
08-2-18-2 ᾖρεν,
08-2-18-3 καὶ
08-2-18-4 εἰσῆλθεν
08-2-18-5 εἰς
08-2-18-6 τὴν
08-2-18-7 πόλιν·
08-2-18-8 καὶ
08-2-18-9 εἶδεν
08-2-18-10 ἡ
08-2-18-11 πενθερὰ
08-2-18-12 αὐτῆς
08-2-18-13 ἃ
08-2-18-14 συνέλεξεν,
08-2-18-15 καὶ
08-2-18-16 ἐξενέγκασα
08-2-18-17 Ῥοὺθ
08-2-18-18 ἔδωκεν
08-2-18-19 αὐτῇ
08-2-18-20 ἃ
08-2-18-21 κατὲλιπεν,
08-2-18-22 ἐξ
08-2-18-23 ὧν
08-2-18-24 ἐνεπλήσθη.
08-2-19-1 Καὶ
08-2-19-2 εἶπεν
08-2-19-3 αὐτῇ
08-2-19-4 ἡ
08-2-19-5 πενθερὰ
08-2-19-6 αὐτῆς·
08-2-19-7 ποῦ
08-2-19-8 συνέλεξας
08-2-19-9 σήμερον,
08-2-19-10 καὶ
08-2-19-11 ποῦ
08-2-19-12 ἐποίησας;
08-2-19-13 εἴη
08-2-19-14 ὁ
08-2-19-15 ἐπιγνούς
08-2-19-16 σε
08-2-19-17 εὐλογημένος.
08-2-19-18 Καὶ
08-2-19-19 ἀπήγγειλεν
08-2-19-20 Ῥοὺθ
08-2-19-21 τῇ
08-2-19-22 πενθερᾷ
08-2-19-23 αὐτῆς
08-2-19-24 ποῦ
08-2-19-25 ἐποίησεν,
08-2-19-26 καὶ
08-2-19-27 εἶπεν·
08-2-19-28 τὸ
08-2-19-29 ὄνομα
08-2-19-30 τοῦ
08-2-19-31 ἀνδρὸς
08-2-19-32 μεθ’
08-2-19-33 οὗ
08-2-19-34 ἐποίησα
08-2-19-35 σήμερον,
08-2-19-36 Βοός.
08-2-20-1 Καὶ
08-2-20-2 εἶπεν
08-2-20-3 Νοομμεὶν
08-2-20-4 τῇ
08-2-20-5 νύμφῃ
08-2-20-6 αὐτῆς·
08-2-20-7 εὐλογητός
08-2-20-8 ἐστιν
08-2-20-9 τῷ
08-2-20-10 Κυρίῳ,
08-2-20-11 ὅτι
08-2-20-12 οὐκ
08-2-20-13 ἐγκατέλιπεν
08-2-20-14 τὸ
08-2-20-15 ἔλεος
08-2-20-16 αὐτοῦ
08-2-20-17 μετὰ
08-2-20-18 τῶν
08-2-20-19 ζώντων
08-2-20-20 καὶ
08-2-20-21 μετὰ
08-2-20-22 τῶν
08-2-20-23 τεθνηκότων.
08-2-20-24 Καὶ
08-2-20-25 εἶπεν
08-2-20-26 αὐτῇ
08-2-20-27 Νοομμείν·
08-2-20-28 ἐγγίζει
08-2-20-29 ἡμῖν
08-2-20-30 ὁ
08-2-20-31 ἀνήρ,
08-2-20-32 ἐκ
08-2-20-33 τῶν
08-2-20-34 ἀγχιστευόντων
08-2-20-35 ἡμᾶς
08-2-20-36 ἐστιν.
08-2-21-1 Καὶ
08-2-21-2 εἶπεν
08-2-21-3 Ῥοὺθ
08-2-21-4 πρὸς
08-2-21-5 τὴν
08-2-21-6 πενθερὰν
08-2-21-7 αὐτῆς·
08-2-21-8 καί
08-2-21-9 γε
08-2-21-10 ὅτι
08-2-21-11 εἶπεν
08-2-21-12 πρὸς
08-2-21-13 μέ·
08-2-21-14 μετὰ
08-2-21-15 τῶν
08-2-21-16 παιδαρίων
08-2-21-17 τῶν
08-2-21-18 ἐμῶν
08-2-21-19 προσκολλήθι,
08-2-21-20 ἕως
08-2-21-21 ἂν
08-2-21-22 τελέσωσιν
08-2-21-23 ὅλον
08-2-21-24 τὸν
08-2-21-25 ἀμητὸν,
08-2-21-26 ὃς
08-2-21-27 ὑπάρχει
08-2-21-28 μοι.
08-2-22-1 Καὶ
08-2-22-2 εἶπεν
08-2-22-3 Νοομμεὶ
08-2-22-4 πρὸς
08-2-22-5 Ῥοὺθ
08-2-22-6 τὴν
08-2-22-7 νύμφην
08-2-22-8 αὐτῆς·
08-2-22-9 ἀγαθόν,
08-2-22-10 θυγάτηρ,
08-2-22-11 ὅτι
08-2-22-12 ἐπορεύθης
08-2-22-13 μετὰ
08-2-22-14 τῶν
08-2-22-15 κορασίων
08-2-22-16 αὐτοῦ,
08-2-22-17 καὶ
08-2-22-18 οὐκ
08-2-22-19 ἀπαντήσονταί
08-2-22-20 σοι
08-2-22-21 ἐν
08-2-22-22 ἀγρῷ
08-2-22-23 ἑτέρῳ.
08-2-23-1 Καὶ
08-2-23-2 προσεκολλήθη
08-2-23-3 Ῥοὺθ
08-2-23-4 τοῖς
08-2-23-5 κορασίοις
08-2-23-6 Βοὸς
08-2-23-7 τοῦ
08-2-23-8 συλλέγειν,
08-2-23-9 ἕως
08-2-23-10 οὗ
08-2-23-11 συνετέλεσεν
08-2-23-12 τὸν
08-2-23-13 θερισμὸν
08-2-23-14 τῶν
08-2-23-15 κριθῶν
08-2-23-16 καὶ
08-2-23-17 τὸν
08-2-23-18 θερισμὸν
08-2-23-19 τῶν
08-2-23-20 πυρῶν·
08-2-23-21 καὶ
08-2-23-22 ἐκάθισεν
08-2-23-23 μετὰ
08-2-23-24 τῆς
08-2-23-25 πενθερᾶς
08-2-23-26 αὐτῆς.
08-3-1-1 Εἶπεν
08-3-1-2 δὲ
08-3-1-3 Νοομμεὶ
08-3-1-4 τῆ
08-3-1-5 νύμφῃ
08-3-1-6 αὐτῆς·
08-3-1-7 θυγάτηρ,
08-3-1-8 οὐ
08-3-1-9 μὴ
08-3-1-10 εὕρω
08-3-1-11 σοι
08-3-1-12 ἀνάπαυσιν,
08-3-1-13 ἵνα
08-3-1-14 εὖ
08-3-1-15 γένηταί
08-3-1-16 σοι;
08-3-2-1 Καὶ
08-3-2-2 νῦν
08-3-2-3 οὐχὶ
08-3-2-4 Βοὸς
08-3-2-5 γνώριμος
08-3-2-6 ἡμῶν,
08-3-2-7 οὗ
08-3-2-8 ἦς
08-3-2-9 μετὰ
08-3-2-10 τῶν
08-3-2-11 κορασίων
08-3-2-12 αὐτοῦ;
08-3-2-13 ἰδοὺ
08-3-2-14 αὐτὸς
08-3-2-15 λικμᾷ
08-3-2-16 τὸν
08-3-2-17 ἅλωνα
08-3-2-18 τῶν
08-3-2-19 κριθῶν
08-3-2-20 ταύτῃ
08-3-2-21 τῇ
08-3-2-22 νυκτί.
08-3-3-1 Σὺ
08-3-3-2 δὲ
08-3-3-3 λούσῃ,
08-3-3-4 καὶ
08-3-3-5 ἀλείψῃ
08-3-3-6 καὶ
08-3-3-7 περιθήσῃ
08-3-3-8 τὸν
08-3-3-9 ἱματισμόν
08-3-3-10 σου
08-3-3-11 ἐπὶ
08-3-3-12 σεαυτῇ,
08-3-3-13 καὶ
08-3-3-14 ἀναβήσῃ
08-3-3-15 ἐπὶ
08-3-3-16 τὸν
08-3-3-17 ἅλω·
08-3-3-18 μὴ
08-3-3-19 γνωρισθῇς
08-3-3-20 τῷ
08-3-3-21 ἀνδρὶ
08-3-3-22 ἕως
08-3-3-23 οὗ
08-3-3-24 συντελέσαι
08-3-3-25 αὐτὸν
08-3-3-26 φαγεῖν
08-3-3-27 καὶ
08-3-3-28 πιεῖν.
08-3-4-1 Καὶ
08-3-4-2 ἔσται
08-3-4-3 ἐν
08-3-4-4 τῷ
08-3-4-5 κοιμηθῆναι
08-3-4-6 αὐτὸν,
08-3-4-7 καὶ
08-3-4-8 γνώσῃ
08-3-4-9 τὸν
08-3-4-10 τόπον
08-3-4-11 οὗ
08-3-4-12 κοιμᾶται
08-3-4-13 ἐκεῖ,
08-3-4-14 καὶ
08-3-4-15 ἐλεύσῃ
08-3-4-16 καὶ
08-3-4-17 ἀποκαλύψεις
08-3-4-18 τὰ
08-3-4-19 πρὸς
08-3-4-20 ποδῶν
08-3-4-21 αὐτοῦ,
08-3-4-22 καὶ
08-3-4-23 κοιμηθήσῃ·
08-3-4-24 καὶ
08-3-4-25 αὐτὸς
08-3-4-26 ἀπαγγελεῖ
08-3-4-27 σοι
08-3-4-28 ἃ
08-3-4-29 ποιήσεις.
08-3-5-1 Εἶπεν
08-3-5-2 δὲ
08-3-5-3 Ῥοὺθ
08-3-5-4 πρὸς
08-3-5-5 αὐτήν·
08-3-5-6 πάντα
08-3-5-7 ὅσα
08-3-5-8 ἐὰν
08-3-5-9 εἴπῃς
08-3-5-10 ποιήσω.
08-3-6-1 Καὶ
08-3-6-2 κατέβη
08-3-6-3 εἰς
08-3-6-4 τὸν
08-3-6-5 ἅλω,
08-3-6-6 καὶ
08-3-6-7 ἐποίησεν
08-3-6-8 κατὰ
08-3-6-9 πάντα
08-3-6-10 ὅσα
08-3-6-11 ἐνετείλατο
08-3-6-12 αὐτῇ
08-3-6-13 ἡ
08-3-6-14 πενθερὰ
08-3-6-15 αὐτῆς.
08-3-7-1 Καὶ
08-3-7-2 ἔφαγεν
08-3-7-3 Βοὸς,
08-3-7-4 καὶ
08-3-7-5 ἔπιεν,
08-3-7-6 καὶ
08-3-7-7 ἠγαθύνθη
08-3-7-8 ἡ
08-3-7-9 καρδία
08-3-7-10 αὐτοῦ,
08-3-7-11 καὶ
08-3-7-12 ἦλθεν
08-3-7-13 κοιμηθῆναι
08-3-7-14 ἐν
08-3-7-15 μερίδι
08-3-7-16 τῆς
08-3-7-17 στοιβῆς·
08-3-7-18 ἡ
08-3-7-19 δὲ
08-3-7-20 ἦλθεν
08-3-7-21 κρυβῇ,
08-3-7-22 καὶ
08-3-7-23 ἀπεκάλυψεν
08-3-7-24 τὰ
08-3-7-25 πρὸς
08-3-7-26 ποδῶν
08-3-7-27 αὐτοῦ,
08-3-7-28 καὶ
08-3-7-29 ἐκάθευδεν.
08-3-8-1 Ἐγένετο
08-3-8-2 δὲ
08-3-8-3 ἐν
08-3-8-4 τῷ
08-3-8-5 μεσονυκτίῳ
08-3-8-6 καὶ
08-3-8-7 ἐξανέστη
08-3-8-8 ὁ
08-3-8-9 ἀνὴρ,
08-3-8-10 καὶ
08-3-8-11 ἐταράχθη,
08-3-8-12 καὶ
08-3-8-13 ἰδοὺ
08-3-8-14 γυνὴ
08-3-8-15 κοιμᾶται
08-3-8-16 πρὸς
08-3-8-17 ποδῶν
08-3-8-18 αὐτοῦ.
08-3-9-1 Εἶπεν
08-3-9-2 δέ·
08-3-9-3 τίς
08-3-9-4 εἶ
08-3-9-5 σύ;
08-3-9-6 Ἡ
08-3-9-7 δὲ
08-3-9-8 εἶπεν·
08-3-9-9 ἐγώ
08-3-9-10 εἰμι
08-3-9-11 Ῥοὺθ
08-3-9-12 ἡ
08-3-9-13 δούλη
08-3-9-14 σου,
08-3-9-15 καὶ
08-3-9-16 περιβαλεῖς
08-3-9-17 τὸ
08-3-9-18 πτερύγιόν
08-3-9-19 σου
08-3-9-20 ἐπὶ
08-3-9-21 τὴν
08-3-9-22 δούλην
08-3-9-23 σου,
08-3-9-24 ὅτι
08-3-9-25 ἀγχιστεὺς
08-3-9-26 εἶ
08-3-9-27 σύ.
08-3-10-1 Καὶ
08-3-10-2 εἶπεν
08-3-10-3 Βοὸς·
08-3-10-4 εὐλογημένη
08-3-10-5 σὺ
08-3-10-6 τῷ
08-3-10-7 Κυρίῳ
08-3-10-8 θύγατερ,
08-3-10-9 ὅτι
08-3-10-10 ἠγάθυνάς
08-3-10-11 σου
08-3-10-12 τὸ
08-3-10-13 ἔλαιον
08-3-10-14 τὸ
08-3-10-15 ἔσχατον
08-3-10-16 ὑπὲρ
08-3-10-17 τὸ
08-3-10-18 πρῶτον,
08-3-10-19 τὸ
08-3-10-20 μὴ
08-3-10-21 πορευθῆναι
08-3-10-22 σε
08-3-10-23 ὀπίσω
08-3-10-24 νεανιῶν,
08-3-10-25 εἴτοι
08-3-10-26 πτωχὸς,
08-3-10-27 εἴτοι
08-3-10-28 πλούσιος.
08-3-11-1 Καὶ
08-3-11-2 νῦν,
08-3-11-3 θύγατερ
08-3-11-4 μὴ
08-3-11-5 φοβοῦ·
08-3-11-6 πάντα
08-3-11-7 ὅσα
08-3-11-8 ἐὰν
08-3-11-9 εἴπῃς,
08-3-11-10 ποιήσω
08-3-11-11 σοι·
08-3-11-12 οἶδεν
08-3-11-13 γὰρ
08-3-11-14 πᾶσα
08-3-11-15 φυλὴ
08-3-11-16 λαοῦ
08-3-11-17 μου
08-3-11-18 ὅτι
08-3-11-19 γυνὴ
08-3-11-20 δυνάμεως
08-3-11-21 εἶ
08-3-11-22 σύ.
08-3-12-1 Καὶ
08-3-12-2 ὅτι
08-3-12-3 ἀληθῶς
08-3-12-4 ἀγχιστεὺς
08-3-12-5 ἐγώ
08-3-12-6 εἰμι·
08-3-12-7 καί
08-3-12-8 γε
08-3-12-9 ἐστὶν
08-3-12-10 ἀγχιστεὺς
08-3-12-11 ἐγγίων
08-3-12-12 ὑπὲρ
08-3-12-13 ἐμέ.
08-3-13-1 Αὐλίσθητι
08-3-13-2 τὴν
08-3-13-3 νύκτα,
08-3-13-4 καὶ
08-3-13-5 ἔσται
08-3-13-6 τὸ
08-3-13-7 τοπρωὶ
08-3-13-8 ἐὰν
08-3-13-9 ἀγχιστεύσῃ
08-3-13-10 σε,
08-3-13-11 ἀγαθόν·
08-3-13-12 ἀγχιστευέτω·
08-3-13-13 ἐὰν
08-3-13-14 δὲ
08-3-13-15 μὴ
08-3-13-16 βούληται
08-3-13-17 ἀγχιστεῦσαί
08-3-13-18 σε,
08-3-13-19 ἀγχιστεύσω
08-3-13-20 σε
08-3-13-21 ἐγώ,
08-3-13-22 ζῇ
08-3-13-23 Κύριος·
08-3-13-24 κοιμήθητι
08-3-13-25 ἕως
08-3-13-26 πρωί.
08-3-14-1 Καὶ
08-3-14-2 ἐκοιμήθη
08-3-14-3 πρὸς
08-3-14-4 ποδῶν
08-3-14-5 αὐτοῦ
08-3-14-6 ἕως
08-3-14-7 πρωί·
08-3-14-8 ἡ
08-3-14-9 δὲ
08-3-14-10 ἀνέστη
08-3-14-11 πρὸ
08-3-14-12 τοῦ
08-3-14-13 ἐπιγνῶναι
08-3-14-14 ἄνδρα
08-3-14-15 τὸν
08-3-14-16 πλησίον
08-3-14-17 αὐτοῦ·
08-3-14-18 Καὶ
08-3-14-19 εἶπεν
08-3-14-20 Βοὸς·
08-3-14-21 μὴ
08-3-14-22 γνωσθήτω,
08-3-14-23 ὅτι
08-3-14-24 ἦλθεν
08-3-14-25 γυνὴ
08-3-14-26 εἰς
08-3-14-27 τὸν
08-3-14-28 ἅλω.
08-3-15-1 Καὶ
08-3-15-2 εἶπεν
08-3-15-3 αὐτῇ·
08-3-15-4 φέρε
08-3-15-5 τὸ
08-3-15-6 περίζωμα
08-3-15-7 τὸ
08-3-15-8 ἐπάνω
08-3-15-9 σου,
08-3-15-10 καὶ
08-3-15-11 ἐκράτησεν
08-3-15-12 αὐτό·
08-3-15-13 καὶ
08-3-15-14 ἐμέτρησεν
08-3-15-15 ἓξ
08-3-15-16 κριθῶν,
08-3-15-17 καὶ
08-3-15-18 ἐπέθηκεν
08-3-15-19 ἐπ’
08-3-15-20 αὐτήν·
08-3-15-21 καὶ
08-3-15-22 εἰσῆλθεν
08-3-15-23 εἰς
08-3-15-24 τὴν
08-3-15-25 πόλιν.
08-3-16-1 Καὶ
08-3-16-2 Ῥοὺθ
08-3-16-3 εἰσῆλθεν
08-3-16-4 πρὸς
08-3-16-5 τὴν
08-3-16-6 πενθερὰν
08-3-16-7 αὐτῆς.
08-3-16-8 Ἡ
08-3-16-9 δὲ
08-3-16-10 εἶπεν·
08-3-16-11 τίς
08-3-16-12 εἶ
08-3-16-13 θυγάτηρ;
08-3-16-14 Καὶ
08-3-16-15 εἶπεν
08-3-16-16 αὐτῇ
08-3-16-17 πάντα,
08-3-16-18 ὅσα
08-3-16-19 ἐποίησεν
08-3-16-20 αὐτῇ
08-3-16-21 ὁ
08-3-16-22 ἀνήρ.
08-3-17-1 Καὶ
08-3-17-2 εἶπεν
08-3-17-3 αὐτῇ·
08-3-17-4 τὰ
08-3-17-5 ἕξ
08-3-17-6 τῶν
08-3-17-7 κριθῶν
08-3-17-8 ταῦτα
08-3-17-9 ἔδωκέν
08-3-17-10 μοι,
08-3-17-11 ὅτι
08-3-17-12 εἶπεν
08-3-17-13 πρὸς
08-3-17-14 μέ·
08-3-17-15 μὴ
08-3-17-16 εἰσέλθῃς
08-3-17-17 κενὴ
08-3-17-18 πρὸς
08-3-17-19 τὴν
08-3-17-20 πενθεράν
08-3-17-21 σου.
08-3-18-1 Ἡ
08-3-18-2 δὲ
08-3-18-3 εἶπεν·
08-3-18-4 κάθου
08-3-18-5 θύγατερ,
08-3-18-6 ἕως
08-3-18-7 τοῦ
08-3-18-8 ἐπιγνῶναί
08-3-18-9 σε
08-3-18-10 πῶς
08-3-18-11 οὐ
08-3-18-12 πεσεῖται
08-3-18-13 ῥῆμα·
08-3-18-14 οὐ
08-3-18-15 γὰρ
08-3-18-16 μὴ
08-3-18-17 ἡσυχάσει
08-3-18-18 ὁ
08-3-18-19 ἀνὴρ
08-3-18-20 ἕως
08-3-18-21 ἄν
08-3-18-22 τελέσῃ
08-3-18-23 τὸ
08-3-18-24 ῥῆμα
08-3-18-25 σήμερον.
08-4-1-1 Καὶ
08-4-1-2 Βοὸς
08-4-1-3 ἀνέβη
08-4-1-4 ἐπὶ
08-4-1-5 τὴν
08-4-1-6 πύλην,
08-4-1-7 καὶ
08-4-1-8 ἐκάθισεν
08-4-1-9 ἐκεῖ·
08-4-1-10 καὶ
08-4-1-11 ἰδοὺ
08-4-1-12 ὁ
08-4-1-13 ἀγχιστευτὴς
08-4-1-14 παρεπορεύετο,
08-4-1-15 ὃν
08-4-1-16 εἶπεν
08-4-1-17 Βοός.
08-4-1-18 Καὶ
08-4-1-19 εἶπεν
08-4-1-20 πρὸς
08-4-1-21 αὐτὸν
08-4-1-22 Βοός·
08-4-1-23 ἐκκλίνας
08-4-1-24 κάθισον
08-4-1-25 ὧδε,
08-4-1-26 κρυφῆ.
08-4-1-27 Καὶ
08-4-1-28 ἐξέκλινεν,
08-4-1-29 καὶ
08-4-1-30 ἐκάθισεν.
08-4-2-1 Καὶ
08-4-2-2 ἔλαβεν
08-4-2-3 Βοὸς
08-4-2-4 δέκα
08-4-2-5 ἄνδρας
08-4-2-6 ἀπὸ
08-4-2-7 τῶν
08-4-2-8 πρεσβυτέρων
08-4-2-9 τῆς
08-4-2-10 πόλεως,
08-4-2-11 καὶ
08-4-2-12 εἶπεν·
08-4-2-13 καθίσατε
08-4-2-14 ὧδε.
08-4-2-15 Καὶ
08-4-2-16 ἐκάθισαν.
08-4-3-1 Καὶ
08-4-3-2 εἶπεν
08-4-3-3 Βοός
08-4-3-4 ?τῷ
08-4-3-5 ἀγχιστευτῇ·?
08-4-3-6 τὴν
08-4-3-7 μερίδα
08-4-3-8 τοῦ
08-4-3-9 ἀγροῦ,
08-4-3-10 ἥ
08-4-3-11 τις
08-4-3-12 ἐστιν
08-4-3-13 τοῦ
08-4-3-14 ἀδελφοῦ
08-4-3-15 ἡμῶν
08-4-3-16 τοῦ
08-4-3-17 Ἀλιμέλεχ,
08-4-3-18 ἣ
08-4-3-19 δέδοται
08-4-3-20 Νωεμεὶν
08-4-3-21 τῇ
08-4-3-22 ἐπιστρεφούσῃ
08-4-3-23 ἐξ
08-4-3-24 ἀγροῦ
08-4-3-25 Μωάβ.
08-4-4-1 Κἀγὼ
08-4-4-2 εἶπα·
08-4-4-3 ἀποκαλύψω
08-4-4-4 τὸ
08-4-4-5 οὖς
08-4-4-6 σου,
08-4-4-7 λέγων·
08-4-4-8 κτῆσαι
08-4-4-9 ἐναντίον
08-4-4-10 τῶν
08-4-4-11 καθημένων,
08-4-4-12 καὶ
08-4-4-13 ἐναντίον
08-4-4-14 τῶν
08-4-4-15 πρεσβυτέρων
08-4-4-16 τοῦ
08-4-4-17 λαοῦ
08-4-4-18 μου·
08-4-4-19 εἰ
08-4-4-20 ἀγχιστεύεις,
08-4-4-21 ἀγχίστευε·
08-4-4-22 εἰ
08-4-4-23 δὲ
08-4-4-24 μὴ
08-4-4-25 ἀγχιστεύεις,
08-4-4-26 ἀνάγγειλόν
08-4-4-27 μοι,
08-4-4-28 καὶ
08-4-4-29 γνώσομαι
08-4-4-30 ὅτι
08-4-4-31 οὐκ
08-4-4-32 ἔστιν
08-4-4-33 παρὲξ
08-4-4-34 σοῦ
08-4-4-35 τοῦ
08-4-4-36 ἀγχιστεῦσαι,
08-4-4-37 κἀγώ
08-4-4-38 εἰμι
08-4-4-39 μετὰ
08-4-4-40 σέ.
08-4-4-41 Ὁ
08-4-4-42 δὲ
08-4-4-43 εἶπεν·
08-4-4-44 ἐγώ
08-4-4-45 εἰμι,
08-4-4-46 ἀγχιστεύσω.
08-4-5-1 Καὶ
08-4-5-2 εἶπεν
08-4-5-3 Βοός·
08-4-5-4 ἐν
08-4-5-5 ἡμέρᾳ
08-4-5-6 τοῦ
08-4-5-7 κτήσασθαί
08-4-5-8 σε
08-4-5-9 τὸν
08-4-5-10 ἀγρὸν
08-4-5-11 ἐκ
08-4-5-12 χειρὸς
08-4-5-13 Νοομμεὶ
08-4-5-14 καὶ
08-4-5-15 παρὰ
08-4-5-16 Ῥοὺθ
08-4-5-17 τῆς
08-4-5-18 Μωαβίτιδος
08-4-5-19 γυναικὸς
08-4-5-20 τοῦ
08-4-5-21 τεθνηκότος,
08-4-5-22 καὶ
08-4-5-23 αὐτὴν
08-4-5-24 κτήσασθαί
08-4-5-25 σε
08-4-5-26 δεῖ,
08-4-5-27 ὥστε
08-4-5-28 ἀναστήσασθαί
08-4-5-29 σε
08-4-5-30 τὸ
08-4-5-31 ὄνομα
08-4-5-32 τοῦ
08-4-5-33 τεθνηκότος
08-4-5-34 ἐπὶ
08-4-5-35 τῆς
08-4-5-36 κληρονομίας
08-4-5-37 αὐτοῦ.
08-4-6-1 Καὶ
08-4-6-2 εἶπεν
08-4-6-3 ὁ
08-4-6-4 ἀγχιστεὺς·
08-4-6-5 οὐ
08-4-6-6 δυνήσομαι
08-4-6-7 ἀγχιστεῦσαι
08-4-6-8 ἐμαυτῷ,
08-4-6-9 μή
08-4-6-10 ποτε
08-4-6-11 διαφθείρω
08-4-6-12 τὴν
08-4-6-13 κληρονομίαν
08-4-6-14 μου·
08-4-6-15 ἀγχίστευσον
08-4-6-16 σεαυτῷ
08-4-6-17 τὴν
08-4-6-18 ἀγχιστείαν
08-4-6-19 μου,
08-4-6-20 ὅτι
08-4-6-21 οὐ
08-4-6-22 δυνήσομαι
08-4-6-23 ἀγχιστεῦσαι.
08-4-7-1 Καὶ
08-4-7-2 τοῦτο
08-4-7-3 τὸ
08-4-7-4 δικαίωμα
08-4-7-5 ἔμπροσθεν
08-4-7-6 Ἰσραὴλ
08-4-7-7 ἐπὶ
08-4-7-8 τὴν
08-4-7-9 ἀγχιστείαν
08-4-7-10 καὶ
08-4-7-11 ἐπὶ
08-4-7-12 τὸ
08-4-7-13 ἀντάλλαγμα,
08-4-7-14 τοῦ
08-4-7-15 στῆσαι
08-4-7-16 τὸν
08-4-7-17 λόγον·
08-4-7-18 καὶ
08-4-7-19 ὑπελύετο
08-4-7-20 ὁ
08-4-7-21 ἀνὴρ
08-4-7-22 τὸ
08-4-7-23 ὑπόδημα
08-4-7-24 αὐτοῦ,
08-4-7-25 καὶ
08-4-7-26 ἐδίδου
08-4-7-27 τῷ
08-4-7-28 πλησίον
08-4-7-29 αὐτοῦ
08-4-7-30 τὴν
08-4-7-31 ἀγχιστείαν
08-4-7-32 αὐτοῦ·
08-4-7-33 καὶ
08-4-7-34 τοῦτο
08-4-7-35 ἦν
08-4-7-36 μαρτύριον
08-4-7-37 ἐν
08-4-7-38 Ἰσραήλ.
08-4-8-1 Καὶ
08-4-8-2 εἶπεν
08-4-8-3 ὁ
08-4-8-4 ἀγχιστεὺς
08-4-8-5 τῷ
08-4-8-6 Βόοζ·
08-4-8-7 κτῆσαι
08-4-8-8 σεαυτῷ
08-4-8-9 τὴν
08-4-8-10 ἀγχιστείαν
08-4-8-11 μου.
08-4-8-12 Καὶ
08-4-8-13 ὑπελύσατο
08-4-8-14 τὸ
08-4-8-15 ὑπόδημα
08-4-8-16 αὐτοῦ,
08-4-8-17 καὶ
08-4-8-18 ἔδωκεν
08-4-8-19 αὐτῷ.
08-4-9-1 Καὶ
08-4-9-2 εἶπεν
08-4-9-3 Βοὸς
08-4-9-4 τοῖς
08-4-9-5 πρεσβυτέροις
08-4-9-6 καὶ
08-4-9-7 παντὶ
08-4-9-8 τῷ
08-4-9-9 λαῷ·
08-4-9-10 μάρτυρες
08-4-9-11 ὑμεῖς
08-4-9-12 σήμερον,
08-4-9-13 ὅτι
08-4-9-14 κέκτημαι
08-4-9-15 πάντα
08-4-9-16 τὰ
08-4-9-17 τοῦ
08-4-9-18 Αλιμέλεχ,
08-4-9-19 καὶ
08-4-9-20 πάντα
08-4-9-21 ὅσα
08-4-9-22 ὑπάρχει
08-4-9-23 τῷ
08-4-9-24 Χαιλεὼν
08-4-9-25 καὶ
08-4-9-26 τῷ
08-4-9-27 Μααλὼν
08-4-9-28 ἐκ
08-4-9-29 χειρὸς
08-4-9-30 Νοομμεί·
08-4-10-1 Καί
08-4-10-2 γε
08-4-10-3 Ῥοὺθ
08-4-10-4 τὴν
08-4-10-5 Μωαβίτιν
08-4-10-6 τὴν
08-4-10-7 γυναῖκα
08-4-10-8 Μααλὼν
08-4-10-9 κέκτημαι
08-4-10-10 ἐμαυτῷ
08-4-10-11 εἰς
08-4-10-12 γυναῖκα,
08-4-10-13 τοῦ
08-4-10-14 ἀναστῆσαι
08-4-10-15 τὸ
08-4-10-16 ὄνομα
08-4-10-17 τοῦ
08-4-10-18 τεθνηκότος
08-4-10-19 ἐπὶ
08-4-10-20 τῆς
08-4-10-21 κληρονομίας
08-4-10-22 αὐτοῦ,
08-4-10-23 καὶ
08-4-10-24 οὐκ
08-4-10-25 ἐξολεθρευθήσεται
08-4-10-26 τὸ
08-4-10-27 ὄνομα
08-4-10-28 τοῦ
08-4-10-29 τεθνηκότος
08-4-10-30 ἐκ
08-4-10-31 τῶν
08-4-10-32 ἀδελφῶν
08-4-10-33 αὐτοῦ,
08-4-10-34 καὶ
